rank,company,ticker,cik,public_float_usd,public_float,tier
1888,Driven Brands Holdings Inc.,DRVN,1804745,1000000000,$1.0B,large
1889,"Enact Holdings, Inc.",ACT,1823529,1000000000,$1.0B,large
1890,Symbotic Inc.,SYM,1837240,1000000000,$1.0B,large
1891,Ivanhoe Electric Inc.,IE,1879016,1000000000,$1.0B,large
1892,TRIMAS CORP,TRS,842633,1000000000,$1.0B,large
1893,"Evolv Technologies Holdings, Inc.",EVLV,1805385,999000000,$999M,large
1894,CNA FINANCIAL CORP,CNA,21175,998000000,$998M,large
1895,NovoCure Ltd,NVCR,1645113,994959266,$995M,large
1896,New Mountain Finance Corp,NMFCZ,1496099,994000000,$994M,large
1897,Merchants Bancorp,MBINL,1629019,990600000,$991M,large
1898,"Pennant Group, Inc.",PNTG,1766400,989438000,$989M,large
1899,OCEANFIRST FINANCIAL CORP,OCFC,1004702,977631160,$978M,large
1900,CIK 1021162,,1021162,977000000,$977M,large
1901,ESTABLISHMENT LABS HOLDINGS INC.,ESTA,1688757,975097617,$975M,large
1902,NEOGEN CORP,NEOG,711377,972141875,$972M,large
1903,"MFA FINANCIAL, INC.",MFAO,1055160,966000000,$966M,large
1904,"Janus International Group, Inc.",JBI,1839839,966000000,$966M,large
1905,CIK 277638,,277638,961760585,$962M,large
1906,"Solaris Energy Infrastructure, Inc.",SEI,1697500,959438489,$959M,large
1907,MIDDLESEX WATER CO,MSEXP,66004,954602892,$955M,large
1908,CIK 1515816,,1515816,954174904,$954M,large
1909,"NLIGHT, INC.",LASR,1124796,953500000,$954M,large
1910,"Dyne Therapeutics, Inc.",DYN,1818794,948000000,$948M,large
1911,ASTEC INDUSTRIES INC,ASTE,792987,947900000,$948M,large
1912,"Carlyle Secured Lending, Inc.",CGBD,1544206,947175156,$947M,large
1913,NATURAL RESOURCE PARTNERS LP,NRP,1171486,947000000,$947M,large
1914,"Akebia Therapeutics, Inc.",AKBA,1517022,946381036,$946M,large
1915,"Easterly Government Properties, Inc.",DEA,1622194,946000000,$946M,large
1916,CENTURY ALUMINUM CO,CENX,949157,946000000,$946M,large
1917,"Viridian Therapeutics, Inc.\DE",VRDN,1590750,943000000,$943M,large
1918,INGLES MARKETS INC,IMKTA,50493,938100000,$938M,large
1919,Acadian Asset Management Inc.,AAMI,1748824,935317174,$935M,large
1920,PHOTRONICS INC,PLAB,810136,934773176,$935M,large
1921,COMMUNITY TRUST BANCORP INC /KY/,CTBI,350852,934500000,$934M,large
1922,Ecovyst Inc.,ECVT,1708035,932918934,$933M,large
1923,CIK 1842718,,1842718,928000000,$928M,large
1924,"COLLEGIUM PHARMACEUTICAL, INC",COLL,1267565,926400000,$926M,large
1925,INTEGRA LIFESCIENCES HOLDINGS CORP,IART,917520,925100000,$925M,large
1926,"ARDELYX, INC.",ARDX,1437402,923706456,$924M,large
1927,CIK 1692412,,1692412,922400000,$922M,large
1928,Trinity Capital Inc.,TRNZ,1786108,920918691,$921M,large
1929,"Ameresco, Inc.",AMRC,1488139,919337629,$919M,large
1930,"APOGEE ENTERPRISES, INC.",APOG,6845,915200000,$915M,large
1931,"Utz Brands, Inc.",UTZ,1739566,911700000,$912M,large
1932,"Centuri Holdings, Inc.",CTRI,1981599,911500000,$912M,large
1933,CorMedix Inc.,CRMD,1410098,909700000,$910M,large
1934,ALPHA & OMEGA SEMICONDUCTOR Ltd,AOSL,1387467,904000000,$904M,large
1935,"Sally Beauty Holdings, Inc.",SBH,1368458,903679000,$904M,large
1936,CIK 1138639,,1138639,901214832,$901M,large
1937,"XPEL, Inc.",XPEL,1767258,900884616,$901M,large
1938,NATIONAL HEALTHCARE CORP,NHC,1047335,900600000,$901M,large
1939,Proto Labs Inc,PRLB,1443669,900000000,$900M,large
1940,Liberty Latin America Ltd.,LILAP,1712184,900000000,$900M,large
1941,"Tilray Brands, Inc.",TLRY,1731348,900000000,$900M,large
1942,"Pediatrix Medical Group, Inc.",MD,893949,899915751,$900M,large
1943,"Piedmont Realty Trust, Inc.",PDM,1042776,899746764,$900M,large
1944,"FIRST MID BANCSHARES, INC.",FMBH,700565,899341799,$899M,large
1945,HEALTHCARE SERVICES GROUP INC,HCSG,731012,897000000,$897M,large
1946,Redwire Corp,RDW,1819810,895600000,$896M,large
1947,PROSPECT CAPITAL CORP,PSEC-PA,1287032,889500000,$890M,large
1948,WINMARK CORP,WINA,908315,888324416,$888M,large
1949,Adeia Inc.,ADEA,1803696,887181255,$887M,large
1950,IDT CORP,IDT,1005731,884800000,$885M,large
1951,STAAR SURGICAL CO,STAA,718937,883907564,$884M,large
1952,"ZIFF DAVIS, INC.",ZD,1084048,883468363,$883M,large
1953,"Praxis Precision Medicines, Inc.",PRAX,1689548,883200000,$883M,large
1954,CIK 1575828,,1575828,882300000,$882M,large
1955,"Orchid Island Capital, Inc.",ORC,1518621,881144340,$881M,large
1956,COHU INC,COHU,21535,879400000,$879M,large
1957,WILSON BANK HOLDING CO,WBHC,885275,878725095,$879M,large
1958,CIK 1661779,,1661779,877717565,$878M,large
1959,ENCORE CAPITAL GROUP INC,ECPG,1084961,876500000,$876M,large
1960,TOMPKINS FINANCIAL CORP,TMP,1005817,875300000,$875M,large
1961,"BYLINE BANCORP, INC.",BY,1702750,874467566,$874M,large
1962,CIK 1845022,,1845022,873900000,$874M,large
1963,"Intellia Therapeutics, Inc.",NTLA,1652130,869490759,$869M,large
1964,PERPETUA RESOURCES CORP.,PPTA,1526243,868313051,$868M,large
1965,DAKTRONICS INC /SD/,DAKT,915779,867125359,$867M,large
1966,VS Trust,SVIX,1793497,865936970,$866M,large
1967,"Oric Pharmaceuticals, Inc.",ORIC,1796280,862400000,$862M,large
1968,Allegiant Travel CO,ALGT,1362468,860700000,$861M,large
1969,GERON CORP,GERN,886744,860500000,$860M,large
1970,"Franklin BSP Realty Trust, Inc.",FBRT-PE,1562528,858000000,$858M,large
1971,HELIX ENERGY SOLUTIONS GROUP INC,HLX,866829,855200000,$855M,large
1972,UNIVEST FINANCIAL Corp,UVSP,102212,852602670,$853M,large
1973,CIK 1489096,,1489096,851698290,$852M,large
1974,"Wave Life Sciences, Inc.",WVE,1631574,851013538,$851M,large
1975,SEADRILL Ltd,SDRL,1737706,849000000,$849M,large
1976,Liquidia Corp,LQDA,1819576,847006478,$847M,large
1977,CIK 1605607,,1605607,846664000,$847M,large
1978,BIOLIFE SOLUTIONS INC,BLFS,834365,845000000,$845M,large
1979,"Porch Group, Inc.",PRCH,1784535,840000000,$840M,large
1980,SOUTHSIDE BANCSHARES INC,SBSI,705432,837300000,$837M,large
1981,"Enliven Therapeutics, Inc.",ELVN,1672619,836000000,$836M,large
1982,Structure Therapeutics Inc.,GPCR,1888886,834900000,$835M,large
1983,UNITIL CORP,UTL,755001,832805747,$833M,large
1984,CECO ENVIRONMENTAL CORP,CECO,3197,832700000,$833M,large
1985,"Barings BDC, Inc.",BBDC,1379785,830916996,$831M,large
1986,UWM Holdings Corp,UWMC,1783398,828651516,$829M,large
1987,Invesco CurrencyShares Japanese Yen Trust,FXY,1353613,824955000,$825M,large
1988,"SCANSOURCE, INC.",SCSC,918965,821623038,$822M,large
1989,AMERISAFE INC,AMSF,1018979,819600000,$820M,large
1990,Sonos Inc,SONO,1314727,818100000,$818M,large
1991,"LifeStance Health Group, Inc.",LFST,1845257,817211756,$817M,large
1992,Bristow Group Inc.,VTOL,1525221,816833000,$817M,large
1993,MARTEN TRANSPORT LTD,MRTN,799167,816756000,$817M,large
1994,"PROG Holdings, Inc.",PRG,1808834,816504124,$817M,large
1995,"Employers Holdings, Inc.",EIG,1379041,814547414,$815M,large
1996,Diversified Energy Co,DEC,1922446,814000000,$814M,large
1997,"Niagen Bioscience, Inc.",NAGE,1386570,813900000,$814M,large
1998,Portillo's Inc.,PTLO,1871509,812118271,$812M,large
1999,"Delek Logistics Partners, LP",DKL,1552797,809835436,$810M,large
2000,CVR ENERGY INC,CVI,1376139,809000000,$809M,large
2001,"NETGEAR, INC.",NTGR,1122904,807600000,$808M,large
2002,"Nurix Therapeutics, Inc.",NRIX,1549595,807500000,$808M,large
2003,"Revolve Group, Inc.",RVLV,1746618,804300000,$804M,large
2004,SLR Investment Corp.,SLRC,1418076,803600000,$804M,large
2005,CIK 1029142,,1029142,800000000,$800M,large
2006,Safehold Inc.,SAFE,1095651,800000000,$800M,large
2007,"SI-BONE, Inc.",SIBN,1459839,800000000,$800M,large
2008,NATIONAL BEVERAGE CORP,FIZZ,69891,800000000,$800M,large
2009,Syndax Pharmaceuticals Inc,SNDX,1395937,799200000,$799M,large
2010,"HERTZ GLOBAL HOLDINGS, INC",HTZWW,1657853,799000000,$799M,large
2011,HERITAGE FINANCIAL CORP /WA/,HFWA,1046025,796871573,$797M,large
2012,PennyMac Mortgage Investment Trust,PMTV,1464423,796813522,$797M,large
2013,"AGNT, Inc.",AGNT,1495932,795700000,$796M,large
2014,Kosmos Energy Ltd.,KOS,1509991,790254200,$790M,large
2015,CIK 1372020,,1372020,789491555,$789M,large
2016,AbCellera Biologics Inc.,ABCL,1703057,789227743,$789M,large
2017,AMN HEALTHCARE SERVICES INC,AMN,1142750,787746040,$788M,large
2018,INVESCO DB AGRICULTURE FUND,DBA,1383082,787416000,$787M,large
2019,CIK 947559,,947559,782900000,$783M,large
2020,"Ibotta, Inc.",IBTA,1538379,779300000,$779M,large
2021,CIK 1607939,,1607939,778900000,$779M,large
2022,Burke & Herbert Financial Services Corp.,BHRB,1964333,777623000,$778M,large
2023,DIVERSIFIED HEALTHCARE TRUST,DHCNL,1075415,776900000,$777M,large
2024,"BrightView Holdings, Inc.",BV,1734713,774100000,$774M,large
2025,"Cogent Biosciences, Inc.",COGT,1622229,772900000,$773M,large
2026,CIK 1408100,,1408100,772170369,$772M,large
2027,"Onterris, Inc.",ONT,1643615,772100000,$772M,large
2028,REDWOOD TRUST INC,RWTO,930236,767882919,$768M,large
2029,uniQure N.V.,QURE,1590560,764800000,$765M,large
2030,"ArriVent BioPharma, Inc.",AVBP,1868279,762664165,$763M,large
2031,HERBALIFE LTD.,HLF,1180262,762000000,$762M,large
2032,"Alpha Metallurgical Resources, Inc.",AMR,1704715,761000000,$761M,large
2033,OLD SECOND BANCORP INC,OSBC,357173,760500000,$760M,large
2034,"Pacira BioSciences, Inc.",PCRX,1396814,757500000,$758M,large
2035,"MSC INCOME FUND, INC.",MSIF,1535778,748900000,$749M,large
2036,Quanex Building Products CORP,NX,1423221,748107510,$748M,large
2037,"XPLR Infrastructure, LP",XIFR,1603145,747971110,$748M,large
2038,GORMAN RUPP CO,GRC,42682,744600000,$745M,large
2039,REX AMERICAN RESOURCES Corp,REX,744187,743279294,$743M,large
2040,CIK 1800347,,1800347,736700000,$737M,large
2041,U S PHYSICAL THERAPY INC /NV,USPH,885978,736600000,$737M,large
2042,FOX FACTORY HOLDING CORP,FOXF,1424929,736414775,$736M,large
2043,CENTRAL PACIFIC FINANCIAL CORP,CPF,701347,735757000,$736M,large
2044,PC CONNECTION INC,CNXN,1050377,735000000,$735M,large
2045,LIQUIDITY SERVICES INC,LQDT,1235468,733900000,$734M,large
2046,"First Watch Restaurant Group, Inc.",FWRG,1789940,733400000,$733M,large
2047,"MALIBU BOATS, INC.",MBUU,1590976,732900000,$733M,large
2048,Embecta Corp.,EMBC,1872789,732000000,$732M,large
2049,"Xeris Biopharma Holdings, Inc.",XERS,1867096,731100000,$731M,large
2050,"Bloomin' Brands, Inc.",BLMN,1546417,731000000,$731M,large
2051,MERCANTILE BANK CORP,MBWM,1042729,730000000,$730M,large
2052,CIK 1049782,,1049782,729000000,$729M,large
2053,Immunome Inc.,IMNM,1472012,728500000,$728M,large
2054,Cars.com Inc.,CARS,1683606,725620471,$726M,large
2055,CIK 1785173,,1785173,722400000,$722M,large
2056,"Marcus & Millichap, Inc.",MMI,1578732,722000000,$722M,large
2057,"SunCoke Energy, Inc.",SXC,1514705,721117091,$721M,large
2058,"Capitol Federal Financial, Inc.",CFFN,1490906,720800000,$721M,large
2059,"MIMEDX GROUP, INC.",MDXG,1376339,719000000,$719M,large
2060,"MNTN, Inc.",MNTN,1891027,718900000,$719M,large
2061,"POWER SOLUTIONS INTERNATIONAL, INC.",PSIX,1137091,717900000,$718M,large
2062,CIK 946647,,946647,717200000,$717M,large
2063,Amerant Bancorp Inc.,AMTB,1734342,715200000,$715M,large
2064,"Yext, Inc.",YEXT,1614178,714700000,$715M,large
2065,"UNIVERSAL INSURANCE HOLDINGS, INC.",UVE,891166,711239532,$711M,large
2066,"NexPoint Residential Trust, Inc.",NXRT,1620393,711000000,$711M,large
2067,BRANDYWINE REALTY TRUST,BDN,790816,710790280,$711M,large
2068,"agilon health, inc.",AGL,1831097,709400000,$709M,large
2069,ANAVEX LIFE SCIENCES CORP.,AVXL,1314052,708000000,$708M,large
2070,FIDUS INVESTMENT Corp,FDUS,1513363,707641471,$708M,large
2071,SCHOLASTIC CORP,SCHL,866729,707200000,$707M,large
2072,"Array Technologies, Inc.",ARRY,1820721,707055499,$707M,large
2073,CIK 1382821,,1382821,706662982,$707M,large
2074,"ADTRAN Holdings, Inc.",ADTN,926282,706155805,$706M,large
2075,SEABOARD CORP /DE/,SEB,88121,705914981,$706M,large
2076,Nano Nuclear Energy Inc.,NNE,1923891,703834174,$704M,large
2077,"V2X, Inc.",VVX,1601548,701960177,$702M,large
2078,DELUXE CORP,DLX,27996,701668516,$702M,large
2079,"Ridgepost Capital, Inc.",RPC,1841968,700700000,$701M,large
2080,CARRIAGE SERVICES INC,CSV,1016281,699000000,$699M,mid
2081,BlackSky Technology Inc.,BKSYW,1753539,698196072,$698M,mid
2082,FTAI Infrastructure Inc.,FIP,1899883,698000000,$698M,mid
2083,"Business First Bancshares, Inc.",BFST,1624322,697900000,$698M,mid
2084,"Blend Labs, Inc.",BLND,1855747,696500000,$696M,mid
2085,Metropolitan Bank Holding Corp.,MCB,1476034,695400000,$695M,mid
2086,Ready Capital Corp,RC-PE,1527590,694700000,$695M,mid
2087,CIK 1620280,,1620280,694529639,$695M,mid
2088,"indie Semiconductor, Inc.",INDI,1841925,693500000,$694M,mid
2089,Nuveen Churchill Direct Lending Corp.,NCDL,1737924,691900000,$692M,mid
2090,"ImmunityBio, Inc.",IBRX,1326110,690200000,$690M,mid
2091,"LENZ Therapeutics, Inc.",LENZ,1815776,690100000,$690M,mid
2092,UNITED FIRE GROUP INC,UFCS,101199,690000000,$690M,mid
2093,"Vir Biotechnology, Inc.",VIR,1706431,689200000,$689M,mid
2094,EQUITY BANCSHARES INC,EQBK,1227500,688600000,$689M,mid
2095,CIK 1318568,,1318568,687500000,$688M,mid
2096,OPPENHEIMER HOLDINGS INC,OPY,791963,685200000,$685M,mid
2097,NPK International Inc.,NPKI,71829,683700000,$684M,mid
2098,"Microvast Holdings, Inc.",MVST,1760689,683100000,$683M,mid
2099,WEIS MARKETS INC,WMK,105418,682000000,$682M,mid
2100,EZCORP INC,EZPW,876523,682000000,$682M,mid
2101,CIK 1772695,,1772695,681100000,$681M,mid
2102,"Global Business Travel Group, Inc.",GBTG,1820872,681000000,$681M,mid
2103,NEOGENOMICS INC,NEO,1077183,680200000,$680M,mid
2104,"DOUGLAS DYNAMICS, INC",PLOW,1287213,679000000,$679M,mid
2105,ACCENDRA HEALTH INC/VA/,ACH,75252,677542557,$678M,mid
2106,"Esquire Financial Holdings, Inc.",ESQ,1531031,676600000,$677M,mid
2107,"Mineralys Therapeutics, Inc.",MLYS,1933414,676000000,$676M,mid
2108,"EverQuote, Inc.",EVER,1640428,675800000,$676M,mid
2109,CAMDEN NATIONAL CORP,CAC,750686,675187692,$675M,mid
2110,"Digital Turbine, Inc.",APPS,317788,674979264,$675M,mid
2111,Angi Inc.,ANGI,1705110,673049686,$673M,mid
2112,AEHR TEST SYSTEMS,AEHR,1040470,671378691,$671M,mid
2113,TRANSCAT INC,TRNS,99302,670000000,$670M,mid
2114,"F&G Annuities & Life, Inc.",FGN,1934850,667849667,$668M,mid
